org_id,pwsid,supplier_name,year,avg_shortage_level,data_type
2697,"CA3310036, CA3310076, CA3310049",western municipal water district of riverside,2024,0.0,Forecasted
2697,"CA3310036,CA3310049,CA3310076",western municipal water district of riverside,2024,1.0,Actual
2704,CA3010064,city of westminster,2024,0.0,Actual
2704,CA3010064,westminster  city of,2024,0.0,Forecasted
2723,CA1910173,city of whittier,2024,1.0,Actual
2751,CA4910017,windsor town of,2024,0.0,Actual
2751,CA4910017,windsor  town of,2024,0.0,Forecasted
2766,CA5710006,city of woodland,2024,0.0,Actual
2766,CA5710006,woodland  city of,2024,0.0,Forecasted
2782,CA3010037,yorba linda water district,2024,0.0,Actual
2782,CA3010037,yorba linda water district,2024,0.0,Forecasted
2789,CA4710011,city of yreka,2024,2.0,Actual
2790,CA5110002,yuba city,2024,0.0,Actual
2790,CA5110002,yuba city,2024,0.0,Forecasted
2793,CA3610055,yucaipa valley water district,2024,1.0,Actual
2979,CA2010001,city of chowchilla,2024,1.0,Actual
4231,CA3910027,mountain house community services district,2024,2.0,Actual
4231,CA3910027,mountain house community services district,2024,0.14285714285714285,Forecasted
4993,"CA1910017,CA1910096,CA1910240,CA1910247,CA1910250,CA1910255",santa clarita valley water agency,2024,0.0,Actual
4993,"CA1910247, CA1910017, CA1910255, CA1910250, CA1910096, CA1910240",santa clarita valley water agency,2024,0.2857142857142857,Forecasted
23,CA0110001,alameda county water district,2025,1.0,Forecasted
55,"CA0310012, CA0300002, CA0310019, CA0310003, CA0310002",amador water agency,2025,0.0,Forecasted
57,CA2810005,american canyon  city of,2025,0.0,Forecasted
66,CA4510001,anderson  city of,2025,0.0,Forecasted
87,CA3610003,apple valley ranchos water company,2025,0.0,Forecasted
107,CA4010002,atascadero mutual water company,2025,0.0,Forecasted
110,CA2410001,atwater  city of,2025,0.0,Forecasted
117,CA1910007,azusa light and water,2025,0.5,Forecasted
193,CA1910156,beverly hills  city of,2025,0.0,Forecasted
197,CA3610008,big bear community services district,2025,0.0,Forecasted
241,CA3310003,blythe  city of,2025,0.0,Forecasted
286,CA4110003,burlingame  city of,2025,0.0,Forecasted
351,"CA0510005, CA0510006, CA0510017, CA0510016, CA0510019, CA0510004",calaveras county water district,2025,0.0,Forecasted
384,"CA1500333, CA1910243, CA1910010, CA1910242",california water service company antelope valley,2025,0.0,Forecasted
386,"CA1510003, CA1510055",california water service company bakersfield,2025,0.0,Forecasted
387,CA4110006,california water service company bear gulch,2025,0.0,Forecasted
388,"CA0410002, CA1110002",california water service company chico district,2025,0.0,Forecasted
390,CA4810002,"california water service company dixon, city of",2025,0.0,Forecasted
391,CA1910033,california water service company dominguez,2025,0.0,Forecasted
392,CA1910036,california water service company east los angeles,2025,0.0,Forecasted
396,CA1910134,california water service company hermosa/redondo,2025,0.0,Forecasted
397,"CA1510026, CA1510043, CA1500407, CA1510049, CA1510056, CA1510039, CA1510033",california water service company kern river valley,2025,0.0,Forecasted
398,CA2710009,california water service company king city,2025,0.0,Forecasted
401,CA0110003,california water service company livermore,2025,0.0,Forecasted
402,CA4310001,california water service company los altos/suburban,2025,0.0,Forecasted
405,CA5810001,california water service company marysville,2025,0.0,Forecasted
412,CA0410005,california water service company oroville,2025,0.0,Forecasted
413,CA1910104,california water service company palos verdes,2025,0.0,Forecasted
416,"CA1710005, CA4900546, CA2110007, CA4910018, CA4900514, CA4900785",california water service company redwood valley,2025,0.0,Forecasted
417,"CA2701929, CA2710012, CA2710019, CA2710013, CA2710010",california water service company salinas district,2025,0.0,Forecasted
420,"CA4110008, CA4110007",california water service company mid peninsula,2025,0.0,Forecasted
421,CA1010024,california water service company selma,2025,0.0,Forecasted
422,CA4110009,california water service company south san francisco,2025,0.0,Forecasted
424,CA3910001,california water service company stockton,2025,0.0,Forecasted
427,"CA5400935, CA5410016, CA5410041",california water service company visalia,2025,0.0,Forecasted
428,CA5610016,california water service company westlake,2025,0.0,Forecasted
429,CA1110003,california water service company willows,2025,0.0,Forecasted
443,CA5610019,camarillo  city of,2025,0.0,Forecasted
445,CA4010014,cambria community service district,2025,0.16666666666666666,Forecasted
478,CA3710005,carlsbad municipal water district,2025,0.0,Forecasted
485,CA4210001,carpinteria valley water district,2025,0.0,Forecasted
524,CA1910019,cerritos  city of,2025,0.0,Forecasted
545,CA3610012,chino  city of,2025,0.0,Forecasted
547,CA3610036,chino hills  city of,2025,0.0,Forecasted
561,CA3410006,citrus heights water district,2025,0.0,Forecasted
577,"CA3310001, CA3310048, CA1310011",coachella valley water district,2025,0.0,Forecasted
583,CA4110011,coastside county water district,2025,0.0,Forecasted
607,CA1910026,compton  city of,2025,0.0,Forecasted
644,CA1910127,covina  city of,2025,0.0,Forecasted
651,CA1910028,crescenta valley community water district,2025,0.0,Forecasted
678,CA5710001,davis  city of,2025,0.0,Forecasted
699,CA0410011,del oro water company,2025,0.0,Forecasted
739,CA0710009,discovery bay community services district,2025,0.0,Forecasted
787,CA4110024,east palo alto  city of,2025,0.0,Forecasted
816,"CA0910018, CA0910017, CA0910001",el dorado irrigation district,2025,0.0,Forecasted
830,CA3010079,el toro water district,2025,0.0,Forecasted
835,CA3410008,elk grove water district,2025,0.0,Forecasted
842,CA3310012,elsinore valley municipal water district,2025,0.0,Forecasted
866,CA3410009,fair oaks water district,2025,0.0,Forecasted
873,CA3710008,fallbrook public utility district,2025,0.0,Forecasted
890,CA5610002,fillmore  city of,2025,0.0,Forecasted
904,"CA3410030, CA3410014",folsom  city of,2025,0.0,Forecasted
920,CA1210006,fortuna  city of,2025,0.0,Forecasted
1005,CA1910044,glendora  city of,2025,0.0,Forecasted
1029,CA1910004,golden state water company - artesia,2025,0.0,Forecasted
1030,CA1910004,golden state water company - barstow,2025,0.0,Forecasted
1031,CA0710002,golden state water company - bay point,2025,0.0,Forecasted
1032,CA1910011,golden state water company - bell-bell gardens,2025,0.0,Forecasted
1034,CA1910024,golden state water company - claremont,2025,0.0,Forecasted
1036,CA3410015,golden state water company - cordova,2025,0.0,Forecasted
1038,CA1910030,golden state water company - culver city,2025,0.0,Forecasted
1041,CA1910077,golden state water company - florence graham,2025,0.0,Forecasted
1049,CA1910098,golden state water company - norwalk,2025,0.0,Forecasted
1052,CA4210016,golden state water company - orcutt,2025,0.0,Forecasted
1053,CA3010035,golden state water company - placentia,2025,0.0,Forecasted
1054,CA1910142,golden state water company - san dimas,2025,0.0,Forecasted
1057,CA5610059,golden state water company - simi valley,2025,0.0,Forecasted
1058,CA1910212,golden state water company - south arcadia,2025,0.0,Forecasted
1059,CA1910223,golden state water company - south san gabriel,2025,0.0,Forecasted
1060,CA1910155,golden state water company - southwest,2025,0.0,Forecasted
1062,CA3010022,golden state water company - west orange,2025,0.0,Forecasted
1094,CA1510024,greenfield county water district,2025,0.0,Forecasted
1142,CA1910047,hawthorne  city of,2025,0.0,Forecasted
1144,CA4910005,healdsburg  city of,2025,0.0,Forecasted
1157,CA3310016,hemet  city of,2025,0.0,Forecasted
1210,CA1210009,humboldt community services district,2025,0.0,Forecasted
1234,CA1510017,indian wells valley water district,2025,0.0,Forecasted
1236,CA3310020,indio  city of,2025,0.0,Forecasted
1238,CA1910051,inglewood  city of,2025,0.0,Forecasted
1245,CA3010092,irvine ranch water district,2025,0.0,Forecasted
1270,CA3610025,joshua basin water district,2025,0.0,Forecasted
1273,CA3310021,jurupa community service district,2025,0.0,Forecasted
1286,CA1010018,kerman  city of,2025,0.0,Forecasted
1333,CA1910062,la verne  city of,2025,0.0,Forecasted
1343,CA3610005,lake arrowhead community services district,2025,0.16666666666666666,Forecasted
1370,CA1910239,lakewood  city of,2025,0.0,Forecasted
1384,CA1910225,las virgenes municipal water district,2025,0.0,Forecasted
1388,CA3910015,lathrop  city of,2025,0.0,Forecasted
1424,CA3110004,lincoln  city of,2025,0.0,Forecasted
1443,CA0110001,livermore  city of,2025,0.0,Forecasted
1444,CA5010013,livingston  city of,2025,0.0,Forecasted
1450,CA3910004,lodi  city of,2025,0.0,Forecasted
1452,CA3610013,loma linda  city of,2025,0.0,Forecasted
1459,CA4210006,lompoc  city of,2025,0.0,Forecasted
1546,CA2110003,marin municipal water district,2025,0.0,Forecasted
1547,"CA2710017, CA2790009",marina coast water district,2025,0.0,Forecasted
1570,CA,mckinleyville community services district,2025,0.0,Forecasted
1589,CA2410009,merced  city of,2025,0.0,Forecasted
1613,CA4110018,millbrae  city of,2025,0.0,Forecasted
1644,CA1910091,montebello land and water company,2025,0.0,Forecasted
1650,CA1910092,monterey park  city of,2025,0.0,Forecasted
1671,CA4310007,mountain view  city of,2025,0.0,Forecasted
1701,CA2810003,napa  city of,2025,0.0,Forecasted
1729,CA5010013,newman  city of,2025,0.0,Forecasted
1752,"CA3110036, CA3110001, CA3110023",north tahoe public utilities district,2025,0.0,Forecasted
1792,"CA5810003, CA5805001",olivehurst public utilities district,2025,0.0,Forecasted
1793,CA3710029,olivenhain municipal water district,2025,0.0,Forecasted
1804,CA1910101,orchard dale water district,2025,1.5,Forecasted
1827,CA5610007,oxnard  city of,2025,0.0,Forecasted
1849,CA1910102,palmdale water district,2025,0.0,Forecasted
1851,CA4310009,palo alto  city of,2025,0.0,Forecasted
1859,CA0410007,paradise irrigation district,2025,0.0,Forecasted
1869,"CA1910021, CA1910161, CA1910211",liberty utilities (park water) corp,2025,0.0,Forecasted
1873,CA1910124,pasadena  city of,2025,0.0,Forecasted
1896,CA3610120,phelan pinon hills community services district,2025,0.0,Forecasted
1923,CA4010008,pismo beach  city of,2025,0.0,Forecasted
1940,CA0110008,pleasanton  city of,2025,0.0,Forecasted
1945,CA1910126,pomona  city of,2025,0.0,Forecasted
1983,CA4010002,quartz hill water district,2025,0.0,Forecasted
2033,CA4510005,redding  city of,2025,0.0,Forecasted
2063,CA4810004,rio vista  city of,2025,0.0,Forecasted
2083,CA3310031,riverside  city of,2025,0.0,Forecasted
2087,CA3610057,riverside highland water company,2025,0.0,Forecasted
2103,CA4910014,rohnert park  city of,2025,0.0,Forecasted
2107,CA1510018,rosamond community service district,2025,0.0,Forecasted
2111,CA3110008,roseville  city of,2025,0.0,Forecasted
2115,CA1910194,rowland water district,2025,0.0,Forecasted
2119,CA1910140,rubio canyon land and water association,2025,0.0,Forecasted
2122,CA3610062,running springs water district,2025,0.0,Forecasted
2132,"CA3400473, CA3400106, CA3400101, CA3400156, CA3400173, CA3410002, CA3410029, CA3410704",sacramento county water agency,2025,0.0,Forecasted
2164,"CA0110012, CA0110018, CA3810011",san francisco public utilities commission,2025,0.0,Forecasted
2166,CA3610041,san gabriel valley water company   fontana division,2025,0.0,Forecasted
2167,"CA1910039, CA1910189",san gabriel valley water company,2025,0.0,Forecasted
2169,CA3310032,san jacinto  city of,2025,0.0,Forecasted
2175,"CA4310018, CA4310011",san jose water company,2025,0.0,Forecasted
2179,CA3410021,san juan water district,2025,0.0,Forecasted
2209,CA4210010,santa barbara  city of,2025,0.0,Forecasted
2213,CA4410010,santa cruz  city of,2025,0.0,Forecasted
2215,CA1910245,santa fe springs  city of,2025,0.0,Forecasted
2217,CA3010101,santa margarita water district,2025,0.0,Forecasted
2224,CA4910009,santa rosa  city of,2025,0.0,Forecasted
2260,CA1510019,shafter  city of,2025,0.0,Forecasted
2273,CA4510006,shasta lake  city of,2025,0.0,Forecasted
2290,CA1910148,sierra madre  city of,2025,0.0,Forecasted
2298,CA1910149,signal hill  city of,2025,0.0,Forecasted
2323,CA2710011,soledad  city of,2025,0.0,Forecasted
2337,"CA0410006, CA0410012",south feather water and power,2025,0.0,Forecasted
2341,CA1910152,south gate  city of,2025,0.0,Forecasted
2438,"CA4910028, CA4910004",sweetwater springs water district,2025,0.0,Forecasted
2487,CA1910213,torrance  city of,2025,0.0,Forecasted
2512,CA2910003,truckee - donner public utilities district,2025,0.0,Forecasted
2516,CA5410015,tulare  city of,2025,0.0,Forecasted
2524,CA5010019,turlock  city of,2025,0.0,Forecasted
2597,CA4810008,vacaville  city of,2025,0.0,Forecasted
2602,CA3710002,vallecitos water district,2025,0.0,Forecasted
2610,CA4910013,valley of the moon water district,2025,0.0,Forecasted
2629,CA,ventura county waterworks district no 01 - moorpark,2025,0.0,Forecasted
2633,CA1910167,vernon  city of,2025,0.0,Forecasted
2690,CA3610004,west valley water district,2025,0.0,Forecasted
2766,CA5710006,woodland  city of,2025,0.0,Forecasted
2790,CA5110002,yuba city,2025,0.0,Forecasted
2998,CA4810009,dixon  city of,2025,0.0,Forecasted
4231,CA3910027,mountain house community services district,2025,0.16666666666666666,Forecasted
4993,"CA1910247, CA1910017, CA1910255, CA1910250, CA1910096, CA1910240",santa clarita valley water agency,2025,4.0,Forecasted
1873,CA1910124,pasadena  city of,2026,0.0,Forecasted
2179,CA3410021,san juan water district,2026,0.0,Forecasted
2633,CA1910167,vernon  city of,2026,0.0,Forecasted
